# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 240         4.790       52.318      -3.30       Schiphol    
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# STN,YYYYMMDD,H,   FF,    Q
  240,20210410,   20,   80,    0
  240,20210410,   21,   80,    0
  240,20210410,   22,   70,    0
  240,20210410,   23,   70,    0
  240,20210410,   24,   70,    0
  240,20210411,    1,   60,    0
  240,20210411,    2,   70,    0
  240,20210411,    3,   80,    0
  240,20210411,    4,   80,    0
  240,20210411,    5,   70,    0
  240,20210411,    6,   60,    8
  240,20210411,    7,   70,   38
  240,20210411,    8,   80,  121
  240,20210411,    9,   70,  122
  240,20210411,   10,   60,   88
  240,20210411,   11,   70,  211
  240,20210411,   12,   50,  135
  240,20210411,   13,   60,  125
  240,20210411,   14,   70,  198
  240,20210411,   15,   70,  169
  240,20210411,   16,   60,   79
  240,20210411,   17,   50,   51
  240,20210411,   18,   40,   28
  240,20210411,   19,   40,    3
  240,20210411,   20,   30,    0
  240,20210411,   21,   20,    0
  240,20210411,   22,   20,    0
  240,20210411,   23,   10,    0
  240,20210411,   24,   20,    0
  240,20210412,    1,   50,    0
  240,20210412,    2,   30,    0
  240,20210412,    3,   10,    0
  240,20210412,    4,   10,    0
  240,20210412,    5,   20,    0
  240,20210412,    6,   60,   23
  240,20210412,    7,   20,   24
  240,20210412,    8,   50,   83
  240,20210412,    9,   60,   68
  240,20210412,   10,   60,  134
  240,20210412,   11,   80,  147
  240,20210412,   12,   80,  229
  240,20210412,   13,   80,  227
  240,20210412,   14,   80,  135
  240,20210412,   15,   60,  110
  240,20210412,   16,   70,  137
  240,20210412,   17,   70,   82
  240,20210412,   18,   40,   33
  240,20210412,   19,   40,    3
  240,20210412,   20,   30,    0
  240,20210412,   21,   30,    0
  240,20210412,   22,   30,    0
  240,20210412,   23,   20,    0
  240,20210412,   24,   30,    0
  240,20210413,    1,   30,    0
  240,20210413,    2,   20,    0
  240,20210413,    3,   30,    0
  240,20210413,    4,   30,    0
  240,20210413,    5,   30,    1
  240,20210413,    6,   20,   18
  240,20210413,    7,   20,   64
  240,20210413,    8,   50,  135
  240,20210413,    9,   50,  180
  240,20210413,   10,   40,  215
  240,20210413,   11,   40,  220
  240,20210413,   12,   60,  248
  240,20210413,   13,   50,  216
  240,20210413,   14,   50,  192
  240,20210413,   15,   60,  217
  240,20210413,   16,   50,  150
  240,20210413,   17,   40,   92
  240,20210413,   18,   40,   41
  240,20210413,   19,   20,    3
  240,20210413,   20,   20,    0
  240,20210413,   21,    0,    0
  240,20210413,   22,   10,    0
  240,20210413,   23,    0,    0
  240,20210413,   24,   10,    0
  240,20210414,    1,   10,    0
  240,20210414,    2,   10,    0
  240,20210414,    3,    0,    0
  240,20210414,    4,   20,    0
  240,20210414,    5,    0,    0
  240,20210414,    6,   10,   19
  240,20210414,    7,   30,   74
  240,20210414,    8,   30,  103
  240,20210414,    9,   40,  203
  240,20210414,   10,   40,  115
  240,20210414,   11,   40,   75
  240,20210414,   12,   10,   88
  240,20210414,   13,   60,  204
  240,20210414,   14,   50,  104
  240,20210414,   15,   40,   66
  240,20210414,   16,   60,   58
  240,20210414,   17,   70,   63
  240,20210414,   18,   40,   24
  240,20210414,   19,   40,    3
  240,20210414,   20,   30,    0
  240,20210414,   21,   20,    0
  240,20210414,   22,   20,    0
  240,20210414,   23,   20,    0
  240,20210414,   24,   20,    0
  240,20210415,    1,   20,    0
  240,20210415,    2,   20,    0
  240,20210415,    3,   20,    0
  240,20210415,    4,   20,    0
  240,20210415,    5,   10,    0
  240,20210415,    6,   20,   11
  240,20210415,    7,   20,   30
  240,20210415,    8,   40,   53
  240,20210415,    9,   60,  178
  240,20210415,   10,   50,  263
  240,20210415,   11,   50,  184
  240,20210415,   12,   50,  176
  240,20210415,   13,   40,  253
  240,20210415,   14,   40,  215
  240,20210415,   15,   40,  132
  240,20210415,   16,   40,  113
  240,20210415,   17,   40,   67
  240,20210415,   18,   40,   34
  240,20210415,   19,   50,    5
  240,20210415,   20,   50,    0
  240,20210415,   21,   40,    0
  240,20210415,   22,   40,    0
  240,20210415,   23,   30,    0
  240,20210415,   24,   20,    0
  240,20210416,    1,   20,    0
  240,20210416,    2,   20,    0
  240,20210416,    3,   20,    0
  240,20210416,    4,   20,    0
  240,20210416,    5,   20,    1
  240,20210416,    6,   20,   27
  240,20210416,    7,   30,   79
  240,20210416,    8,   40,  139
  240,20210416,    9,   30,  193
  240,20210416,   10,   40,  231
  240,20210416,   11,   50,  142
  240,20210416,   12,   60,  271
  240,20210416,   13,   60,  267
  240,20210416,   14,   50,  232
  240,20210416,   15,   50,  185
  240,20210416,   16,   60,  154
  240,20210416,   17,   60,  102
  240,20210416,   18,   50,   46
  240,20210416,   19,   50,    6
  240,20210416,   20,   50,    0
  240,20210416,   21,   40,    0
  240,20210416,   22,   40,    0
  240,20210416,   23,   40,    0
  240,20210416,   24,   30,    0
  240,20210417,    1,   30,    0
  240,20210417,    2,   20,    0
  240,20210417,    3,   20,    0
  240,20210417,    4,   20,    0
  240,20210417,    5,   20,    1
  240,20210417,    6,   20,   33
  240,20210417,    7,   40,   90
  240,20210417,    8,   40,  142
  240,20210417,    9,   50,  192
  240,20210417,   10,   50,  214
  240,20210417,   11,   40,  266
  240,20210417,   12,   50,  259
  240,20210417,   13,   40,  250
  240,20210417,   14,   50,  195
  240,20210417,   15,   40,  222
  240,20210417,   16,   50,  162
  240,20210417,   17,   50,  103
  240,20210417,   18,   40,   41
  240,20210417,   19,   40,    4
  240,20210417,   20,   30,    0
  240,20210417,   21,   20,    0
  240,20210417,   22,   30,    0
  240,20210417,   23,   30,    0
  240,20210417,   24,   20,    0
  240,20210418,    1,   30,    0
  240,20210418,    2,   20,    0
  240,20210418,    3,   10,    0
  240,20210418,    4,    0,    0
  240,20210418,    5,   10,    1
  240,20210418,    6,   10,   28
  240,20210418,    7,   10,   73
  240,20210418,    8,   20,   99
  240,20210418,    9,   10,  181
  240,20210418,   10,   20,  222
  240,20210418,   11,   10,  259
  240,20210418,   12,   40,  275
  240,20210418,   13,   50,  271
  240,20210418,   14,   60,  251
  240,20210418,   15,   60,  208
  240,20210418,   16,   50,  144
  240,20210418,   17,   40,   97
  240,20210418,   18,   30,   43
  240,20210418,   19,   30,    6
  240,20210418,   20,   40,    0
  240,20210418,   21,   20,    0
  240,20210418,   22,   20,    0
  240,20210418,   23,   20,    0
  240,20210418,   24,   20,    0
  240,20210419,    1,   20,    0
  240,20210419,    2,   20,    0
  240,20210419,    3,   30,    0
  240,20210419,    4,   30,    0
  240,20210419,    5,   20,    1
  240,20210419,    6,   20,   11
  240,20210419,    7,   20,   29
  240,20210419,    8,   40,   91
  240,20210419,    9,   40,  176
  240,20210419,   10,   30,  240
  240,20210419,   11,   40,  259
  240,20210419,   12,   30,  203
  240,20210419,   13,   30,  144
  240,20210419,   14,   10,  160
  240,20210419,   15,   50,   88
  240,20210419,   16,   30,  111
  240,20210419,   17,   20,   82
  240,20210419,   18,   20,   25
  240,20210419,   19,   20,    4
  240,20210419,   20,   20,    0
  240,20210419,   21,    0,    0
  240,20210419,   22,    0,    0
  240,20210419,   23,   10,    0
  240,20210419,   24,   10,    0
  240,20210420,    1,   10,    0
  240,20210420,    2,   10,    0
  240,20210420,    3,   10,    0
  240,20210420,    4,   10,    0
  240,20210420,    5,    0,    2
  240,20210420,    6,   20,   31
  240,20210420,    7,   30,   80
  240,20210420,    8,   10,  139
  240,20210420,    9,   10,  194
  240,20210420,   10,   20,  223
  240,20210420,   11,   10,  125
  240,20210420,   12,   10,  143
  240,20210420,   13,   10,   97
  240,20210420,   14,   20,  136
  240,20210420,   15,   50,   93
  240,20210420,   16,   50,  135
  240,20210420,   17,   50,  105
  240,20210420,   18,   40,   56
  240,20210420,   19,   30,    5
  240,20210420,   20,   30,    0
  240,20210420,   21,   20,    0
  240,20210420,   22,   10,    0
  240,20210420,   23,   10,    0
  240,20210420,   24,   20,    0
  240,20210421,    1,   20,    0
  240,20210421,    2,   30,    0
  240,20210421,    3,   10,    0
  240,20210421,    4,   20,    0
  240,20210421,    5,   20,    2
  240,20210421,    6,   30,   30
  240,20210421,    7,   40,   83
  240,20210421,    8,   50,  113
  240,20210421,    9,   60,   72
  240,20210421,   10,   60,  107
  240,20210421,   11,   60,  151
  240,20210421,   12,   70,  225
  240,20210421,   13,   60,  261
  240,20210421,   14,   60,  263
  240,20210421,   15,   60,  216
  240,20210421,   16,   70,  173
  240,20210421,   17,   70,  112
  240,20210421,   18,   60,   50
  240,20210421,   19,   60,    4
  240,20210421,   20,   50,    0
  240,20210421,   21,   40,    0
  240,20210421,   22,   40,    0
  240,20210421,   23,   20,    0
  240,20210421,   24,   30,    0
  240,20210422,    1,   20,    0
  240,20210422,    2,   20,    0
  240,20210422,    3,   20,    0
  240,20210422,    4,   20,    0
  240,20210422,    5,   20,    2
  240,20210422,    6,   20,   21
  240,20210422,    7,   50,   83
  240,20210422,    8,   50,  124
  240,20210422,    9,   60,  160
  240,20210422,   10,   40,  179
  240,20210422,   11,   50,  207
  240,20210422,   12,   40,  264
  240,20210422,   13,   30,  291
  240,20210422,   14,   40,  255
  240,20210422,   15,   50,  227
  240,20210422,   16,   60,  180
  240,20210422,   17,   50,  117
  240,20210422,   18,   50,   53
  240,20210422,   19,   50,   11
  240,20210422,   20,   30,    0
  240,20210422,   21,   20,    0
  240,20210422,   22,   20,    0
  240,20210422,   23,   20,    0
  240,20210422,   24,   20,    0
  240,20210423,    1,   20,    0
  240,20210423,    2,   10,    0
  240,20210423,    3,   10,    0
  240,20210423,    4,   10,    0
  240,20210423,    5,   10,    2
  240,20210423,    6,   10,   30
  240,20210423,    7,   20,   87
  240,20210423,    8,   20,  152
  240,20210423,    9,   20,  180
  240,20210423,   10,   40,  259
  240,20210423,   11,   30,  259
  240,20210423,   12,   30,  284
  240,20210423,   13,   40,  280
  240,20210423,   14,   40,  249
  240,20210423,   15,   30,  208
  240,20210423,   16,   30,  173
  240,20210423,   17,   40,  114
  240,20210423,   18,   40,   52
  240,20210423,   19,   40,    7
  240,20210423,   20,   30,    0
  240,20210423,   21,   30,    0
  240,20210423,   22,   30,    0
  240,20210423,   23,   30,    0
  240,20210423,   24,   30,    0
  240,20210424,    1,   20,    0
  240,20210424,    2,   20,    0
  240,20210424,    3,   20,    0
  240,20210424,    4,    0,    0
  240,20210424,    5,   10,    3
  240,20210424,    6,    0,   34
  240,20210424,    7,   30,   86
  240,20210424,    8,   30,  112
  240,20210424,    9,   40,  189
  240,20210424,   10,   50,  242
  240,20210424,   11,   50,  186
  240,20210424,   12,   50,  168
  240,20210424,   13,   60,  190
  240,20210424,   14,   60,  194
  240,20210424,   15,   80,  196
  240,20210424,   16,   70,  148
  240,20210424,   17,   60,   88
  240,20210424,   18,   70,   48
  240,20210424,   19,   50,   13
  240,20210424,   20,   50,    0
  240,20210424,   21,   50,    0
  240,20210424,   22,   40,    0
  240,20210424,   23,   40,    0
  240,20210424,   24,   30,    0
  240,20210425,    1,   40,    0
  240,20210425,    2,   40,    0
  240,20210425,    3,   30,    0
  240,20210425,    4,   60,    0
  240,20210425,    5,   40,    2
  240,20210425,    6,   50,   12
  240,20210425,    7,   40,   27
  240,20210425,    8,   30,   55
  240,20210425,    9,   40,   71
  240,20210425,   10,   30,   64
  240,20210425,   11,   60,  129
  240,20210425,   12,   40,  164
  240,20210425,   13,   50,  111
  240,20210425,   14,   40,  162
  240,20210425,   15,   50,  214
  240,20210425,   16,   50,  170
  240,20210425,   17,   40,  100
  240,20210425,   18,   50,   45
  240,20210425,   19,   50,   12
  240,20210425,   20,   50,    0
  240,20210425,   21,   50,    0
  240,20210425,   22,   30,    0
  240,20210425,   23,   30,    0
  240,20210425,   24,   20,    0
  240,20210426,    1,   30,    0
  240,20210426,    2,   20,    0
  240,20210426,    3,   20,    0
  240,20210426,    4,   20,    0
  240,20210426,    5,   30,    5
  240,20210426,    6,   40,   41
  240,20210426,    7,   50,  102
  240,20210426,    8,   50,  152
  240,20210426,    9,   40,  196
  240,20210426,   10,   40,  234
  240,20210426,   11,   30,  293
  240,20210426,   12,   40,  298
  240,20210426,   13,   50,  293
  240,20210426,   14,   60,  273
  240,20210426,   15,   50,  233
  240,20210426,   16,   60,  178
  240,20210426,   17,   60,  114
  240,20210426,   18,   70,   58
  240,20210426,   19,   60,   10
  240,20210426,   20,   60,    0
  240,20210426,   21,   50,    0
  240,20210426,   22,   60,    0
  240,20210426,   23,   60,    0
  240,20210426,   24,   50,    0
  240,20210427,    1,   40,    0
  240,20210427,    2,   50,    0
  240,20210427,    3,   30,    0
  240,20210427,    4,   30,    0
  240,20210427,    5,   40,    9
  240,20210427,    6,   20,   27
  240,20210427,    7,   20,   91
  240,20210427,    8,   30,  163
  240,20210427,    9,   20,  214
  240,20210427,   10,   40,  258
  240,20210427,   11,   40,  287
  240,20210427,   12,   40,  291
  240,20210427,   13,   30,  284
  240,20210427,   14,   40,  265
  240,20210427,   15,   50,  223
  240,20210427,   16,   60,  180
  240,20210427,   17,   50,  109
  240,20210427,   18,   60,   49
  240,20210427,   19,   50,   12
  240,20210427,   20,   50,    0
  240,20210427,   21,   50,    0
  240,20210427,   22,   40,    0
  240,20210427,   23,   50,    0
  240,20210427,   24,   40,    0
  240,20210428,    1,   40,    0
  240,20210428,    2,   40,    0
  240,20210428,    3,   40,    0
  240,20210428,    4,   40,    0
  240,20210428,    5,   40,    7
  240,20210428,    6,   50,   43
  240,20210428,    7,   50,  104
  240,20210428,    8,   50,  166
  240,20210428,    9,   50,  220
  240,20210428,   10,   60,  244
  240,20210428,   11,   70,  272
  240,20210428,   12,   70,  275
  240,20210428,   13,   50,  139
  240,20210428,   14,   60,  111
  240,20210428,   15,   40,   55
  240,20210428,   16,   50,   50
  240,20210428,   17,   70,   52
  240,20210428,   18,   70,   25
  240,20210428,   19,   60,    6
  240,20210428,   20,   70,    0
  240,20210428,   21,   80,    0
  240,20210428,   22,   60,    0
  240,20210428,   23,   60,    0
  240,20210428,   24,   40,    0
  240,20210429,    1,   30,    0
  240,20210429,    2,   50,    0
  240,20210429,    3,   40,    0
  240,20210429,    4,   30,    0
  240,20210429,    5,   50,    0
  240,20210429,    6,   80,    2
  240,20210429,    7,   80,    4
  240,20210429,    8,   70,   14
  240,20210429,    9,   70,   18
  240,20210429,   10,   60,   15
  240,20210429,   11,   70,   22
  240,20210429,   12,   80,   38
  240,20210429,   13,   90,   80
  240,20210429,   14,  100,   53
  240,20210429,   15,   90,   75
  240,20210429,   16,  100,  108
  240,20210429,   17,  100,   65
  240,20210429,   18,   80,   20
  240,20210429,   19,   60,    6
  240,20210429,   20,   60,    0
  240,20210429,   21,   50,    0
  240,20210429,   22,   50,    0
  240,20210429,   23,   40,    0
  240,20210429,   24,   30,    0
  240,20210430,    1,   20,    0
  240,20210430,    2,   20,    0
  240,20210430,    3,   30,    0
  240,20210430,    4,   20,    0
  240,20210430,    5,   20,    3
  240,20210430,    6,   20,   20
  240,20210430,    7,   20,   30
  240,20210430,    8,   30,   58
  240,20210430,    9,   30,   84
  240,20210430,   10,   10,   26
  240,20210430,   11,   20,   22
  240,20210430,   12,   30,   24
  240,20210430,   13,   20,   18
  240,20210430,   14,   50,   26
  240,20210430,   15,   50,   57
  240,20210430,   16,   40,   69
  240,20210430,   17,   40,   50
  240,20210430,   18,   40,   25
  240,20210430,   19,   20,    5
  240,20210430,   20,   20,    0
  240,20210430,   21,   20,    0
  240,20210430,   22,   30,    0
  240,20210430,   23,   30,    0
  240,20210430,   24,   30,    0
  240,20210501,    1,   30,    0
  240,20210501,    2,   20,    0
  240,20210501,    3,   30,    0
  240,20210501,    4,   40,    0
  240,20210501,    5,   30,    8
  240,20210501,    6,   40,   49
  240,20210501,    7,   50,   95
  240,20210501,    8,   60,   91
  240,20210501,    9,   50,  116
  240,20210501,   10,   60,  192
  240,20210501,   11,   60,  233
  240,20210501,   12,   70,  280
  240,20210501,   13,   70,  269
  240,20210501,   14,   60,  247
  240,20210501,   15,   60,  190
  240,20210501,   16,   50,  104
  240,20210501,   17,   50,   64
  240,20210501,   18,   50,   34
  240,20210501,   19,   30,    7
  240,20210501,   20,   40,    0
  240,20210501,   21,   30,    0
  240,20210501,   22,   30,    0
  240,20210501,   23,   30,    0
  240,20210501,   24,   20,    0
  240,20210502,    1,   30,    0
  240,20210502,    2,   20,    0
  240,20210502,    3,   30,    0
  240,20210502,    4,   20,    0
  240,20210502,    5,   20,    9
  240,20210502,    6,   40,   52
  240,20210502,    7,   60,   62
  240,20210502,    8,   70,  114
  240,20210502,    9,   50,  126
  240,20210502,   10,   70,  154
  240,20210502,   11,   60,  143
  240,20210502,   12,   70,  238
  240,20210502,   13,   80,  253
  240,20210502,   14,   70,  195
  240,20210502,   15,   70,  218
  240,20210502,   16,   60,  178
  240,20210502,   17,   60,  110
  240,20210502,   18,   50,   74
  240,20210502,   19,   40,   18
  240,20210502,   20,   30,    0
  240,20210502,   21,   30,    0
