# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 240         4.790       52.318      -3.30       Schiphol    
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# STN,YYYYMMDD,H,   FH
  240,20221010,   22,   20
  240,20221010,   23,   10
  240,20221010,   24,   10
  240,20221011,    1,   10
  240,20221011,    2,   10
  240,20221011,    3,   10
  240,20221011,    4,   10
  240,20221011,    5,   10
  240,20221011,    6,   10
  240,20221011,    7,   20
  240,20221011,    8,   10
  240,20221011,    9,   10
  240,20221011,   10,   30
  240,20221011,   11,   30
  240,20221011,   12,   40
  240,20221011,   13,   40
  240,20221011,   14,   40
  240,20221011,   15,   30
  240,20221011,   16,   30
  240,20221011,   17,   20
  240,20221011,   18,   10
  240,20221011,   19,   10
  240,20221011,   20,   10
  240,20221011,   21,   10
  240,20221011,   22,   10
  240,20221011,   23,    0
  240,20221011,   24,   10
  240,20221012,    1,   10
  240,20221012,    2,   10
  240,20221012,    3,   10
  240,20221012,    4,   10
  240,20221012,    5,   10
  240,20221012,    6,   20
  240,20221012,    7,   10
  240,20221012,    8,   10
  240,20221012,    9,   20
  240,20221012,   10,   20
  240,20221012,   11,   30
  240,20221012,   12,   40
  240,20221012,   13,   40
  240,20221012,   14,   40
  240,20221012,   15,   40
  240,20221012,   16,   30
  240,20221012,   17,   50
  240,20221012,   18,   40
  240,20221012,   19,   20
  240,20221012,   20,   20
  240,20221012,   21,   30
  240,20221012,   22,   30
  240,20221012,   23,   20
  240,20221012,   24,   30
  240,20221013,    1,   30
  240,20221013,    2,   30
  240,20221013,    3,   30
  240,20221013,    4,   40
  240,20221013,    5,   40
  240,20221013,    6,   40
  240,20221013,    7,   40
  240,20221013,    8,   40
  240,20221013,    9,   40
  240,20221013,   10,   40
  240,20221013,   11,   30
  240,20221013,   12,   10
  240,20221013,   13,   10
  240,20221013,   14,   10
  240,20221013,   15,   10
  240,20221013,   16,   10
  240,20221013,   17,   10
  240,20221013,   18,   20
  240,20221013,   19,   20
  240,20221013,   20,   20
  240,20221013,   21,   20
  240,20221013,   22,   20
  240,20221013,   23,   20
  240,20221013,   24,   20
  240,20221014,    1,   20
  240,20221014,    2,   10
  240,20221014,    3,   20
  240,20221014,    4,   20
  240,20221014,    5,   30
  240,20221014,    6,   30
  240,20221014,    7,   30
  240,20221014,    8,   30
  240,20221014,    9,   30
  240,20221014,   10,   40
  240,20221014,   11,   40
  240,20221014,   12,   50
  240,20221014,   13,   50
  240,20221014,   14,   60
  240,20221014,   15,   60
  240,20221014,   16,   50
  240,20221014,   17,   40
  240,20221014,   18,   30
  240,20221014,   19,   40
  240,20221014,   20,   40
  240,20221014,   21,   40
  240,20221014,   22,   30
  240,20221014,   23,   30
  240,20221014,   24,   30
  240,20221015,    1,   30
  240,20221015,    2,   40
  240,20221015,    3,   40
  240,20221015,    4,   40
  240,20221015,    5,   30
  240,20221015,    6,   40
  240,20221015,    7,   40
  240,20221015,    8,   50
  240,20221015,    9,   50
  240,20221015,   10,   50
  240,20221015,   11,   60
  240,20221015,   12,   60
  240,20221015,   13,   50
  240,20221015,   14,   60
  240,20221015,   15,   70
  240,20221015,   16,   70
  240,20221015,   17,   50
  240,20221015,   18,   60
  240,20221015,   19,   80
  240,20221015,   20,   70
  240,20221015,   21,   70
  240,20221015,   22,   60
  240,20221015,   23,   60
  240,20221015,   24,   50
  240,20221016,    1,   60
  240,20221016,    2,   60
  240,20221016,    3,   60
  240,20221016,    4,   60
  240,20221016,    5,   60
  240,20221016,    6,   70
  240,20221016,    7,   80
  240,20221016,    8,   70
  240,20221016,    9,   80
  240,20221016,   10,   80
  240,20221016,   11,   80
  240,20221016,   12,   80
  240,20221016,   13,   70
  240,20221016,   14,   60
  240,20221016,   15,   50
  240,20221016,   16,   30
  240,20221016,   17,   20
  240,20221016,   18,   20
  240,20221016,   19,   20
  240,20221016,   20,   30
  240,20221016,   21,   40
  240,20221016,   22,   20
  240,20221016,   23,   20
  240,20221016,   24,   20
  240,20221017,    1,   30
  240,20221017,    2,   50
  240,20221017,    3,   50
  240,20221017,    4,   50
  240,20221017,    5,   60
  240,20221017,    6,   50
  240,20221017,    7,   40
  240,20221017,    8,   50
  240,20221017,    9,   50
  240,20221017,   10,   40
  240,20221017,   11,   60
  240,20221017,   12,   50
  240,20221017,   13,   50
  240,20221017,   14,   50
  240,20221017,   15,   50
  240,20221017,   16,   50
  240,20221017,   17,   40
  240,20221017,   18,   40
  240,20221017,   19,   30
  240,20221017,   20,   30
  240,20221017,   21,   30
  240,20221017,   22,   20
  240,20221017,   23,   20
  240,20221017,   24,   10
  240,20221018,    1,   10
  240,20221018,    2,   10
  240,20221018,    3,   10
  240,20221018,    4,   10
  240,20221018,    5,   10
  240,20221018,    6,    0
  240,20221018,    7,    0
  240,20221018,    8,   10
  240,20221018,    9,   10
  240,20221018,   10,   30
  240,20221018,   11,   30
  240,20221018,   12,   40
  240,20221018,   13,   40
  240,20221018,   14,   40
  240,20221018,   15,   40
  240,20221018,   16,   30
  240,20221018,   17,   20
  240,20221018,   18,   20
  240,20221018,   19,   10
  240,20221018,   20,   10
  240,20221018,   21,   10
  240,20221018,   22,   20
  240,20221018,   23,   20
  240,20221018,   24,   10
  240,20221019,    1,   20
  240,20221019,    2,   10
  240,20221019,    3,   10
  240,20221019,    4,   10
  240,20221019,    5,   20
  240,20221019,    6,   20
  240,20221019,    7,   10
  240,20221019,    8,   30
  240,20221019,    9,   50
  240,20221019,   10,   70
  240,20221019,   11,   70
  240,20221019,   12,   70
  240,20221019,   13,   70
  240,20221019,   14,   60
  240,20221019,   15,   50
  240,20221019,   16,   50
  240,20221019,   17,   50
  240,20221019,   18,   60
  240,20221019,   19,   60
  240,20221019,   20,   70
  240,20221019,   21,   70
  240,20221019,   22,   60
  240,20221019,   23,   50
  240,20221019,   24,   60
  240,20221020,    1,   60
  240,20221020,    2,   50
  240,20221020,    3,   50
  240,20221020,    4,   50
  240,20221020,    5,   50
  240,20221020,    6,   40
  240,20221020,    7,   40
  240,20221020,    8,   40
  240,20221020,    9,   40
  240,20221020,   10,   40
  240,20221020,   11,   50
  240,20221020,   12,   40
  240,20221020,   13,   40
  240,20221020,   14,   50
  240,20221020,   15,   40
  240,20221020,   16,   40
  240,20221020,   17,   40
  240,20221020,   18,   40
  240,20221020,   19,   50
  240,20221020,   20,   50
  240,20221020,   21,   40
  240,20221020,   22,   50
  240,20221020,   23,   50
  240,20221020,   24,   50
  240,20221021,    1,   40
  240,20221021,    2,   20
  240,20221021,    3,   30
  240,20221021,    4,   30
  240,20221021,    5,   40
  240,20221021,    6,   40
  240,20221021,    7,   30
  240,20221021,    8,   20
  240,20221021,    9,   30
  240,20221021,   10,   40
  240,20221021,   11,   40
  240,20221021,   12,   40
  240,20221021,   13,   60
  240,20221021,   14,   60
  240,20221021,   15,   50
  240,20221021,   16,   40
  240,20221021,   17,   30
  240,20221021,   18,   30
  240,20221021,   19,   50
  240,20221021,   20,   60
  240,20221021,   21,   40
  240,20221021,   22,   40
  240,20221021,   23,   40
  240,20221021,   24,   40
  240,20221022,    1,   50
  240,20221022,    2,   60
  240,20221022,    3,   60
  240,20221022,    4,   50
  240,20221022,    5,   50
  240,20221022,    6,   50
  240,20221022,    7,   50
  240,20221022,    8,   50
  240,20221022,    9,   60
  240,20221022,   10,   70
  240,20221022,   11,   70
  240,20221022,   12,   90
  240,20221022,   13,   80
  240,20221022,   14,   80
  240,20221022,   15,   70
  240,20221022,   16,   60
  240,20221022,   17,   40
  240,20221022,   18,   30
  240,20221022,   19,   20
  240,20221022,   20,   20
  240,20221022,   21,   20
  240,20221022,   22,   20
  240,20221022,   23,   20
  240,20221022,   24,   30
  240,20221023,    1,   20
  240,20221023,    2,   30
  240,20221023,    3,   30
  240,20221023,    4,   30
  240,20221023,    5,   30
  240,20221023,    6,   40
  240,20221023,    7,   50
  240,20221023,    8,   50
  240,20221023,    9,   50
  240,20221023,   10,   50
  240,20221023,   11,   60
  240,20221023,   12,   60
  240,20221023,   13,   60
  240,20221023,   14,   70
  240,20221023,   15,   70
  240,20221023,   16,   70
  240,20221023,   17,   70
  240,20221023,   18,   70
  240,20221023,   19,   70
  240,20221023,   20,   60
  240,20221023,   21,   30
  240,20221023,   22,   50
  240,20221023,   23,   70
  240,20221023,   24,   60
  240,20221024,    1,   60
  240,20221024,    2,   80
  240,20221024,    3,   80
  240,20221024,    4,   90
  240,20221024,    5,  100
  240,20221024,    6,  110
  240,20221024,    7,  120
  240,20221024,    8,  110
  240,20221024,    9,  120
  240,20221024,   10,  120
  240,20221024,   11,  120
  240,20221024,   12,  110
  240,20221024,   13,   90
  240,20221024,   14,   90
  240,20221024,   15,   80
  240,20221024,   16,   70
  240,20221024,   17,   70
  240,20221024,   18,   50
  240,20221024,   19,   40
  240,20221024,   20,   40
  240,20221024,   21,   50
  240,20221024,   22,   40
  240,20221024,   23,   50
  240,20221024,   24,   60
  240,20221025,    1,   60
  240,20221025,    2,   50
  240,20221025,    3,   50
  240,20221025,    4,   50
  240,20221025,    5,   40
  240,20221025,    6,   50
  240,20221025,    7,   50
  240,20221025,    8,   60
  240,20221025,    9,   60
  240,20221025,   10,   70
  240,20221025,   11,   70
  240,20221025,   12,   70
  240,20221025,   13,   70
  240,20221025,   14,   60
  240,20221025,   15,   50
  240,20221025,   16,   50
  240,20221025,   17,   40
  240,20221025,   18,   30
  240,20221025,   19,   30
  240,20221025,   20,   40
  240,20221025,   21,   40
  240,20221025,   22,   30
  240,20221025,   23,   40
  240,20221025,   24,   40
  240,20221026,    1,   40
  240,20221026,    2,   40
  240,20221026,    3,   40
  240,20221026,    4,   40
  240,20221026,    5,   40
  240,20221026,    6,   50
  240,20221026,    7,   60
  240,20221026,    8,   50
  240,20221026,    9,   50
  240,20221026,   10,   60
  240,20221026,   11,   70
  240,20221026,   12,   50
  240,20221026,   13,   70
  240,20221026,   14,   70
  240,20221026,   15,   70
  240,20221026,   16,   60
  240,20221026,   17,   70
  240,20221026,   18,   60
  240,20221026,   19,   50
  240,20221026,   20,   50
  240,20221026,   21,   40
  240,20221026,   22,   20
  240,20221026,   23,   30
  240,20221026,   24,   30
  240,20221027,    1,   30
  240,20221027,    2,   40
  240,20221027,    3,   30
  240,20221027,    4,   30
  240,20221027,    5,   30
  240,20221027,    6,   40
  240,20221027,    7,   50
  240,20221027,    8,   50
  240,20221027,    9,   60
  240,20221027,   10,   60
  240,20221027,   11,   70
  240,20221027,   12,   70
  240,20221027,   13,   60
  240,20221027,   14,   60
  240,20221027,   15,   60
  240,20221027,   16,   50
  240,20221027,   17,   40
  240,20221027,   18,   40
  240,20221027,   19,   30
  240,20221027,   20,   30
  240,20221027,   21,   30
  240,20221027,   22,   30
  240,20221027,   23,   30
  240,20221027,   24,   40
  240,20221028,    1,   40
  240,20221028,    2,   30
  240,20221028,    3,   50
  240,20221028,    4,   40
  240,20221028,    5,   40
  240,20221028,    6,   40
  240,20221028,    7,   40
  240,20221028,    8,   40
  240,20221028,    9,   40
  240,20221028,   10,   50
  240,20221028,   11,   60
  240,20221028,   12,   60
  240,20221028,   13,   70
  240,20221028,   14,   60
  240,20221028,   15,   60
  240,20221028,   16,   70
  240,20221028,   17,   80
  240,20221028,   18,   70
  240,20221028,   19,   50
  240,20221028,   20,   50
  240,20221028,   21,   40
  240,20221028,   22,   30
  240,20221028,   23,   30
  240,20221028,   24,   20
  240,20221029,    1,   20
  240,20221029,    2,   20
  240,20221029,    3,   10
  240,20221029,    4,   10
  240,20221029,    5,   20
  240,20221029,    6,   10
  240,20221029,    7,   20
  240,20221029,    8,   30
  240,20221029,    9,   30
  240,20221029,   10,   30
  240,20221029,   11,   40
  240,20221029,   12,   50
  240,20221029,   13,   40
  240,20221029,   14,   30
  240,20221029,   15,   30
  240,20221029,   16,   30
  240,20221029,   17,   30
  240,20221029,   18,   40
  240,20221029,   19,   40
  240,20221029,   20,   40
  240,20221029,   21,   40
  240,20221029,   22,   40
  240,20221029,   23,   40
  240,20221029,   24,   40
  240,20221030,    1,   30
  240,20221030,    2,   30
  240,20221030,    3,   10
  240,20221030,    4,   20
  240,20221030,    5,   20
  240,20221030,    6,   20
  240,20221030,    7,   30
  240,20221030,    8,   20
  240,20221030,    9,   10
  240,20221030,   10,   20
  240,20221030,   11,   30
  240,20221030,   12,   30
  240,20221030,   13,   20
  240,20221030,   14,   20
  240,20221030,   15,   30
  240,20221030,   16,   60
  240,20221030,   17,   30
  240,20221030,   18,   30
  240,20221030,   19,   40
  240,20221030,   20,   40
  240,20221030,   21,   40
  240,20221030,   22,   30
  240,20221030,   23,   30
  240,20221030,   24,   30
  240,20221031,    1,   30
  240,20221031,    2,   20
  240,20221031,    3,   30
  240,20221031,    4,   20
  240,20221031,    5,   20
  240,20221031,    6,   20
  240,20221031,    7,   30
  240,20221031,    8,   20
  240,20221031,    9,   30
  240,20221031,   10,   30
  240,20221031,   11,   30
  240,20221031,   12,   40
  240,20221031,   13,   40
  240,20221031,   14,   40
  240,20221031,   15,   40
  240,20221031,   16,   40
  240,20221031,   17,   40
  240,20221031,   18,   50
  240,20221031,   19,   50
  240,20221031,   20,   60
  240,20221031,   21,   60
  240,20221031,   22,   60
  240,20221031,   23,   70
  240,20221031,   24,   70
  240,20221101,    1,   80
  240,20221101,    2,   80
  240,20221101,    3,   80
  240,20221101,    4,  100
  240,20221101,    5,  110
  240,20221101,    6,  110
  240,20221101,    7,  120
  240,20221101,    8,  120
  240,20221101,    9,  110
  240,20221101,   10,  110
  240,20221101,   11,  120
  240,20221101,   12,  110
  240,20221101,   13,  110
  240,20221101,   14,  110
  240,20221101,   15,  110
  240,20221101,   16,  100
  240,20221101,   17,  100
  240,20221101,   18,  100
  240,20221101,   19,  110
  240,20221101,   20,   90
  240,20221101,   21,   80
  240,20221101,   22,   90
  240,20221101,   23,   90
  240,20221101,   24,   80
  240,20221102,    1,   90
  240,20221102,    2,   80
  240,20221102,    3,   90
  240,20221102,    4,   80
  240,20221102,    5,   80
  240,20221102,    6,   90
  240,20221102,    7,  100
  240,20221102,    8,   90
  240,20221102,    9,   80
  240,20221102,   10,   80
  240,20221102,   11,   90
  240,20221102,   12,   90
  240,20221102,   13,   80
  240,20221102,   14,   80
  240,20221102,   15,   80
  240,20221102,   16,   70
  240,20221102,   17,   60
  240,20221102,   18,   60
  240,20221102,   19,   70
  240,20221102,   20,   70
  240,20221102,   21,   70
  240,20221102,   22,   70
  240,20221102,   23,   80
  240,20221102,   24,   70
  240,20221103,    1,   70
  240,20221103,    2,   60
  240,20221103,    3,   60
  240,20221103,    4,   70
  240,20221103,    5,   60
  240,20221103,    6,   70
  240,20221103,    7,   70
  240,20221103,    8,   80
  240,20221103,    9,   90
  240,20221103,   10,   90
  240,20221103,   11,   90
  240,20221103,   12,   90
  240,20221103,   13,   80
  240,20221103,   14,   70
  240,20221103,   15,   70
  240,20221103,   16,   60
  240,20221103,   17,   70
  240,20221103,   18,   70
  240,20221103,   19,   70
  240,20221103,   20,   60
  240,20221103,   21,   70
  240,20221103,   22,   70
  240,20221103,   23,   40
  240,20221103,   24,   40
  240,20221104,    1,   50
  240,20221104,    2,   50
  240,20221104,    3,   30
  240,20221104,    4,   40
  240,20221104,    5,   30
  240,20221104,    6,   20
  240,20221104,    7,   20
  240,20221104,    8,   20
  240,20221104,    9,   20
  240,20221104,   10,   10
  240,20221104,   11,   20
  240,20221104,   12,   20
  240,20221104,   13,   20
  240,20221104,   14,   10
  240,20221104,   15,   30
  240,20221104,   16,   30
  240,20221104,   17,   20
  240,20221104,   18,   10
  240,20221104,   19,   20
  240,20221104,   20,   20
  240,20221104,   21,   30
  240,20221104,   22,   30
  240,20221104,   23,   20
  240,20221104,   24,   20
  240,20221105,    1,   20
  240,20221105,    2,   20
  240,20221105,    3,   20
  240,20221105,    4,   40
  240,20221105,    5,   50
  240,20221105,    6,   50
  240,20221105,    7,   50
  240,20221105,    8,   50
  240,20221105,    9,   60
  240,20221105,   10,   60
  240,20221105,   11,   60
  240,20221105,   12,   80
  240,20221105,   13,   80
  240,20221105,   14,   70
  240,20221105,   15,   60
  240,20221105,   16,   60
  240,20221105,   17,   60
  240,20221105,   18,   60
  240,20221105,   19,   70
  240,20221105,   20,   70
  240,20221105,   21,   80
  240,20221105,   22,   80
  240,20221105,   23,   80
  240,20221105,   24,   90
  240,20221106,    1,   80
  240,20221106,    2,   80
  240,20221106,    3,   80
  240,20221106,    4,   80
  240,20221106,    5,   70
  240,20221106,    6,   60
  240,20221106,    7,   70
  240,20221106,    8,   60
  240,20221106,    9,   60
  240,20221106,   10,   60
  240,20221106,   11,   60
  240,20221106,   12,   70
  240,20221106,   13,   70
  240,20221106,   14,   90
  240,20221106,   15,   90
  240,20221106,   16,   90
  240,20221106,   17,   90
  240,20221106,   18,   80
  240,20221106,   19,   90
  240,20221106,   20,   80
  240,20221106,   21,   90
  240,20221106,   22,   80
  240,20221106,   23,   90
  240,20221106,   24,  100
  240,20221107,    1,   90
  240,20221107,    2,   90
  240,20221107,    3,   90
  240,20221107,    4,   90
  240,20221107,    5,   80
  240,20221107,    6,   80
  240,20221107,    7,   80
  240,20221107,    8,   80
  240,20221107,    9,   90
  240,20221107,   10,   90
  240,20221107,   11,   80
  240,20221107,   12,   80
  240,20221107,   13,   70
  240,20221107,   14,   80
  240,20221107,   15,   70
  240,20221107,   16,   80
  240,20221107,   17,   80
  240,20221107,   18,   80
  240,20221107,   19,   70
  240,20221107,   20,   70
  240,20221107,   21,   70
  240,20221107,   22,   80
  240,20221107,   23,   70
  240,20221107,   24,   80
  240,20221108,    1,   60
  240,20221108,    2,   70
  240,20221108,    3,   70
  240,20221108,    4,   70
  240,20221108,    5,   70
  240,20221108,    6,   70
  240,20221108,    7,   80
  240,20221108,    8,   80
  240,20221108,    9,   70
  240,20221108,   10,   80
  240,20221108,   11,   80
  240,20221108,   12,   80
  240,20221108,   13,   90
  240,20221108,   14,   80
  240,20221108,   15,   80
  240,20221108,   16,   60
  240,20221108,   17,   60
  240,20221108,   18,   70
  240,20221108,   19,   60
  240,20221108,   20,   70
  240,20221108,   21,   70
  240,20221108,   22,   50
  240,20221108,   23,   40
  240,20221108,   24,   60
  240,20221109,    1,   60
  240,20221109,    2,   80
  240,20221109,    3,   70
  240,20221109,    4,   70
  240,20221109,    5,   80
  240,20221109,    6,   70
  240,20221109,    7,   70
  240,20221109,    8,   70
  240,20221109,    9,   80
  240,20221109,   10,   90
  240,20221109,   11,   90
  240,20221109,   12,  100
  240,20221109,   13,  110
  240,20221109,   14,  100
  240,20221109,   15,   90
  240,20221109,   16,   70
  240,20221109,   17,   70
  240,20221109,   18,   60
  240,20221109,   19,   50
  240,20221109,   20,   50
  240,20221109,   21,   50
  240,20221109,   22,   50
  240,20221109,   23,   40
  240,20221109,   24,   50
  240,20221110,    1,   50
  240,20221110,    2,   50
  240,20221110,    3,   50
  240,20221110,    4,   50
  240,20221110,    5,   60
  240,20221110,    6,   60
  240,20221110,    7,   60
  240,20221110,    8,   60
  240,20221110,    9,   70
  240,20221110,   10,   70
  240,20221110,   11,   80
  240,20221110,   12,   70
  240,20221110,   13,   70
  240,20221110,   14,   80
  240,20221110,   15,   70
  240,20221110,   16,   70
  240,20221110,   17,   70
  240,20221110,   18,   70
  240,20221110,   19,   60
  240,20221110,   20,   70
  240,20221110,   21,   70
  240,20221110,   22,   60
  240,20221110,   23,   60
  240,20221110,   24,   70
  240,20221111,    1,   70
  240,20221111,    2,   60
  240,20221111,    3,   60
  240,20221111,    4,   60
  240,20221111,    5,   70
  240,20221111,    6,   70
  240,20221111,    7,   70
  240,20221111,    8,   70
  240,20221111,    9,   60
  240,20221111,   10,   70
  240,20221111,   11,   70
  240,20221111,   12,   70
  240,20221111,   13,   60
  240,20221111,   14,   60
  240,20221111,   15,   50
  240,20221111,   16,   40
  240,20221111,   17,   40
  240,20221111,   18,   30
  240,20221111,   19,   40
  240,20221111,   20,   30
  240,20221111,   21,   20
  240,20221111,   22,   20
  240,20221111,   23,   20
  240,20221111,   24,   30
  240,20221112,    1,   30
  240,20221112,    2,   20
  240,20221112,    3,   20
  240,20221112,    4,   20
  240,20221112,    5,   40
  240,20221112,    6,   30
  240,20221112,    7,   30
  240,20221112,    8,   20
  240,20221112,    9,   20
  240,20221112,   10,   20
  240,20221112,   11,   30
  240,20221112,   12,   30
  240,20221112,   13,   30
  240,20221112,   14,   20
  240,20221112,   15,   20
  240,20221112,   16,   10
  240,20221112,   17,   20
  240,20221112,   18,   10
  240,20221112,   19,   20
  240,20221112,   20,   20
  240,20221112,   21,   20
  240,20221112,   22,   10
  240,20221112,   23,   10
  240,20221112,   24,   20
  240,20221113,    1,   20
  240,20221113,    2,   10
  240,20221113,    3,   10
  240,20221113,    4,   20
  240,20221113,    5,   20
  240,20221113,    6,   20
  240,20221113,    7,   20
  240,20221113,    8,   20
  240,20221113,    9,   20
  240,20221113,   10,   30
  240,20221113,   11,   40
  240,20221113,   12,   40
  240,20221113,   13,   40
  240,20221113,   14,   40
  240,20221113,   15,   30
  240,20221113,   16,   30
  240,20221113,   17,   30
  240,20221113,   18,   20
  240,20221113,   19,   10
  240,20221113,   20,   10
  240,20221113,   21,   10
  240,20221113,   22,   10
  240,20221113,   23,   30
  240,20221113,   24,   30
  240,20221114,    1,   30
  240,20221114,    2,   30
  240,20221114,    3,   40
  240,20221114,    4,   40
  240,20221114,    5,   30
  240,20221114,    6,   30
  240,20221114,    7,   30
  240,20221114,    8,   30
  240,20221114,    9,   40
  240,20221114,   10,   50
  240,20221114,   11,   50
  240,20221114,   12,   40
  240,20221114,   13,   40
  240,20221114,   14,   60
  240,20221114,   15,   50
  240,20221114,   16,   50
  240,20221114,   17,   40
  240,20221114,   18,   40
  240,20221114,   19,   40
  240,20221114,   20,   40
  240,20221114,   21,   50
  240,20221114,   22,   50
  240,20221114,   23,   30
  240,20221114,   24,   30
  240,20221115,    1,   40
  240,20221115,    2,   40
  240,20221115,    3,   40
  240,20221115,    4,   50
  240,20221115,    5,   50
  240,20221115,    6,   60
  240,20221115,    7,   50
  240,20221115,    8,   50
  240,20221115,    9,   50
  240,20221115,   10,   70
  240,20221115,   11,   80
  240,20221115,   12,   70
  240,20221115,   13,   70
  240,20221115,   14,   70
  240,20221115,   15,   60
  240,20221115,   16,   70
  240,20221115,   17,   60
  240,20221115,   18,   60
  240,20221115,   19,   70
  240,20221115,   20,   60
  240,20221115,   21,   60
  240,20221115,   22,   60
  240,20221115,   23,   50
  240,20221115,   24,   60
  240,20221116,    1,   60
  240,20221116,    2,   50
  240,20221116,    3,   40
  240,20221116,    4,   30
  240,20221116,    5,   30
  240,20221116,    6,   40
  240,20221116,    7,   40
  240,20221116,    8,   50
  240,20221116,    9,   50
  240,20221116,   10,   60
  240,20221116,   11,   70
  240,20221116,   12,   70
  240,20221116,   13,   70
  240,20221116,   14,   70
  240,20221116,   15,   50
  240,20221116,   16,   50
  240,20221116,   17,   40
  240,20221116,   18,   40
  240,20221116,   19,   50
  240,20221116,   20,   60
  240,20221116,   21,   70
  240,20221116,   22,   70
  240,20221116,   23,   80
  240,20221116,   24,   80
  240,20221117,    1,  110
  240,20221117,    2,  110
  240,20221117,    3,   90
  240,20221117,    4,   90
  240,20221117,    5,  100
  240,20221117,    6,   90
  240,20221117,    7,   70
  240,20221117,    8,   80
  240,20221117,    9,   90
  240,20221117,   10,   90
  240,20221117,   11,   90
  240,20221117,   12,   90
  240,20221117,   13,   80
  240,20221117,   14,   80
  240,20221117,   15,   80
  240,20221117,   16,   90
  240,20221117,   17,   80
  240,20221117,   18,   90
  240,20221117,   19,   90
  240,20221117,   20,   80
  240,20221117,   21,   70
  240,20221117,   22,   70
  240,20221117,   23,   60
  240,20221117,   24,   60
  240,20221118,    1,   60
  240,20221118,    2,   50
  240,20221118,    3,   40
  240,20221118,    4,   50
  240,20221118,    5,   40
  240,20221118,    6,   50
  240,20221118,    7,   50
  240,20221118,    8,   50
  240,20221118,    9,   40
  240,20221118,   10,   40
  240,20221118,   11,   40
  240,20221118,   12,   50
  240,20221118,   13,   40
  240,20221118,   14,   50
  240,20221118,   15,   40
  240,20221118,   16,   40
  240,20221118,   17,   40
  240,20221118,   18,   40
  240,20221118,   19,   40
  240,20221118,   20,   50
  240,20221118,   21,   60
  240,20221118,   22,   70
  240,20221118,   23,   60
  240,20221118,   24,   50
  240,20221119,    1,   50
  240,20221119,    2,   50
  240,20221119,    3,   60
  240,20221119,    4,   60
  240,20221119,    5,   60
  240,20221119,    6,   60
  240,20221119,    7,   60
  240,20221119,    8,   60
  240,20221119,    9,   60
  240,20221119,   10,   60
  240,20221119,   11,   60
  240,20221119,   12,   70
  240,20221119,   13,   70
  240,20221119,   14,   70
  240,20221119,   15,   50
  240,20221119,   16,   40
  240,20221119,   17,   30
  240,20221119,   18,   20
  240,20221119,   19,   30
  240,20221119,   20,   30
  240,20221119,   21,   20
  240,20221119,   22,   20
  240,20221119,   23,   10
  240,20221119,   24,   10
  240,20221120,    1,   10
  240,20221120,    2,   10
  240,20221120,    3,   10
  240,20221120,    4,   10
  240,20221120,    5,   20
  240,20221120,    6,   20
  240,20221120,    7,   20
  240,20221120,    8,   20
  240,20221120,    9,   30
  240,20221120,   10,   30
  240,20221120,   11,   40
  240,20221120,   12,   30
  240,20221120,   13,   40
  240,20221120,   14,   50
  240,20221120,   15,   50
  240,20221120,   16,   50
  240,20221120,   17,   40
  240,20221120,   18,   30
  240,20221120,   19,   30
  240,20221120,   20,   30
  240,20221120,   21,   20
  240,20221120,   22,   20
  240,20221120,   23,   20
  240,20221120,   24,   20
  240,20221121,    1,   10
  240,20221121,    2,   10
  240,20221121,    3,   20
  240,20221121,    4,   20
  240,20221121,    5,   30
  240,20221121,    6,   30
  240,20221121,    7,   30
  240,20221121,    8,   30
  240,20221121,    9,   40
  240,20221121,   10,   40
  240,20221121,   11,   40
  240,20221121,   12,   30
  240,20221121,   13,   50
  240,20221121,   14,   40
  240,20221121,   15,   50
  240,20221121,   16,   50
  240,20221121,   17,   50
  240,20221121,   18,   60
  240,20221121,   19,   60
  240,20221121,   20,   60
  240,20221121,   21,   60
  240,20221121,   22,   70
  240,20221121,   23,   70
  240,20221121,   24,   70
  240,20221122,    1,   60
  240,20221122,    2,   60
  240,20221122,    3,   60
  240,20221122,    4,   70
  240,20221122,    5,   60
  240,20221122,    6,   70
  240,20221122,    7,   70
  240,20221122,    8,   80
  240,20221122,    9,   70
  240,20221122,   10,   80
  240,20221122,   11,   80
  240,20221122,   12,   80
  240,20221122,   13,   80
  240,20221122,   14,   70
  240,20221122,   15,   70
  240,20221122,   16,   70
  240,20221122,   17,   60
