validfrom_utc,volume_kwh,emission_kg,co2_factor_kg_per_kwh,co2_factor_g_per_kwh
2023-04-11 22:00:00+00:00,10919864,2797607,0.2561943079144575,256.1943079144575
2023-04-11 23:00:00+00:00,10685082,2347317,0.21968170202156614,219.68170202156614
2023-04-12 00:00:00+00:00,11038405,2232014,0.20220439456606276,202.20439456606277
2023-04-12 01:00:00+00:00,11153621,2089198,0.18731118799894672,187.3111879989467
2023-04-12 02:00:00+00:00,11460127,2116325,0.184668546866889,184.668546866889
2023-04-12 03:00:00+00:00,11879181,2283721,0.192245660706744,192.24566070674402
2023-04-12 04:00:00+00:00,12758872,2670117,0.20927531838237737,209.27531838237738
2023-04-12 05:00:00+00:00,13431968,3160131,0.23526939611529749,235.2693961152975
2023-04-12 06:00:00+00:00,13391709,3443109,0.25710751331290127,257.1075133129013
2023-04-12 07:00:00+00:00,13287494,3361326,0.2529691452729913,252.9691452729913
2023-04-12 08:00:00+00:00,13718993,3073158,0.22400754924213462,224.00754924213462
2023-04-12 09:00:00+00:00,15442690,2711850,0.17560735856253024,175.60735856253024
2023-04-12 10:00:00+00:00,16908110,2280789,0.1348931962235874,134.89319622358738
2023-04-12 11:00:00+00:00,18613376,2339661,0.12569783149494212,125.69783149494212
2023-04-12 12:00:00+00:00,18420190,2458122,0.1334471577111854,133.4471577111854
2023-04-12 13:00:00+00:00,17414449,2508419,0.14404239835552649,144.04239835552647
2023-04-12 14:00:00+00:00,16826297,2600967,0.15457750448598406,154.57750448598406
2023-04-12 15:00:00+00:00,16987183,2794235,0.16449078107888754,164.49078107888755
2023-04-12 16:00:00+00:00,15636786,2828988,0.18091876425244932,180.9187642524493
2023-04-12 17:00:00+00:00,14176982,3148799,0.22210643986145995,222.10643986145996
2023-04-12 18:00:00+00:00,12589447,3411853,0.271008964889403,271.008964889403
2023-04-12 19:00:00+00:00,11502974,3260862,0.2834799070223057,283.47990702230567
2023-04-12 20:00:00+00:00,11223019,2946020,0.26249799630562864,262.49799630562865
2023-04-12 21:00:00+00:00,11683060,2708674,0.23184627999856203,231.84627999856204
2023-04-12 22:00:00+00:00,11807643,2523700,0.2137344430213549,213.73444302135488
2023-04-12 23:00:00+00:00,12137985,2472861,0.20372911978388505,203.72911978388507
2023-04-13 00:00:00+00:00,12061868,2390005,0.19814551112646897,198.14551112646896
2023-04-13 01:00:00+00:00,11879774,2333725,0.1964452354059934,196.4452354059934
2023-04-13 02:00:00+00:00,11641563,2333433,0.20043983784651598,200.43983784651599
2023-04-13 03:00:00+00:00,11573515,2508858,0.21677580233835614,216.77580233835613
2023-04-13 04:00:00+00:00,11801198,2745920,0.23268146166177367,232.68146166177368
2023-04-13 05:00:00+00:00,13000841,3017496,0.23210006183446133,232.10006183446134
2023-04-13 06:00:00+00:00,14960871,3069352,0.2051586435041115,205.1586435041115
2023-04-13 07:00:00+00:00,15847706,2808044,0.1771893042437814,177.1893042437814
2023-04-13 08:00:00+00:00,17335120,2569020,0.14819741657398391,148.1974165739839
2023-04-13 09:00:00+00:00,18655322,2308035,0.12371992292601543,123.71992292601543
2023-04-13 10:00:00+00:00,19848201,2344217,0.11810727833721554,118.10727833721555
2023-04-13 11:00:00+00:00,19981286,2244880,0.11234912507633392,112.34912507633392
2023-04-13 12:00:00+00:00,21283479,2249595,0.10569677072061386,105.69677072061386
